"scenario","year","variable","value","units","version"
"ssp119",1850,"Tgav",-0.027595083879243,"degC","land-tracking"
"ssp119",1851,"Tgav",-0.0150106300996943,"degC","land-tracking"
"ssp119",1852,"Tgav",-0.00472254877626704,"degC","land-tracking"
"ssp119",1853,"Tgav",-0.0126234059347588,"degC","land-tracking"
"ssp119",1854,"Tgav",-0.024032100045761,"degC","land-tracking"
"ssp119",1855,"Tgav",-0.0192291652211072,"degC","land-tracking"
"ssp119",1856,"Tgav",-0.0128282050426353,"degC","land-tracking"
"ssp119",1857,"Tgav",-0.0233871243276091,"degC","land-tracking"
"ssp119",1858,"Tgav",-0.0182197264694496,"degC","land-tracking"
"ssp119",1859,"Tgav",-0.00443152880738408,"degC","land-tracking"
"ssp119",1860,"Tgav",0.00957804391621798,"degC","land-tracking"
"ssp119",1861,"Tgav",0.013724568922857,"degC","land-tracking"
"ssp119",1862,"Tgav",-0.0542429557831178,"degC","land-tracking"
"ssp119",1863,"Tgav",-0.0756281122630461,"degC","land-tracking"
"ssp119",1864,"Tgav",-0.0577695296516378,"degC","land-tracking"
"ssp119",1865,"Tgav",-0.0340802278111354,"degC","land-tracking"
"ssp119",1866,"Tgav",-0.0138090576307861,"degC","land-tracking"
"ssp119",1867,"Tgav",0.0011072103171507,"degC","land-tracking"
"ssp119",1868,"Tgav",0.0129147134910843,"degC","land-tracking"
"ssp119",1869,"Tgav",0.0243996651416188,"degC","land-tracking"
"ssp119",1870,"Tgav",0.0335489515166618,"degC","land-tracking"
"ssp119",1871,"Tgav",0.0426392239867972,"degC","land-tracking"
"ssp119",1872,"Tgav",0.0496284870387115,"degC","land-tracking"
"ssp119",1873,"Tgav",0.033186796761168,"degC","land-tracking"
"ssp119",1874,"Tgav",0.0319378603583883,"degC","land-tracking"
"ssp119",1875,"Tgav",0.034179538917768,"degC","land-tracking"
"ssp119",1876,"Tgav",0.0362503430571724,"degC","land-tracking"
"ssp119",1877,"Tgav",0.0416532805425522,"degC","land-tracking"
"ssp119",1878,"Tgav",0.0473934632759004,"degC","land-tracking"
"ssp119",1879,"Tgav",0.0518451154323346,"degC","land-tracking"
"ssp119",1880,"Tgav",0.0523777725710068,"degC","land-tracking"
"ssp119",1881,"Tgav",0.0547886365052844,"degC","land-tracking"
"ssp119",1882,"Tgav",0.0614518557304825,"degC","land-tracking"
"ssp119",1883,"Tgav",0.00566665484066115,"degC","land-tracking"
"ssp119",1884,"Tgav",-0.16440477818399,"degC","land-tracking"
"ssp119",1885,"Tgav",-0.190803525303008,"degC","land-tracking"
"ssp119",1886,"Tgav",-0.149734912437267,"degC","land-tracking"
"ssp119",1887,"Tgav",-0.113785484231308,"degC","land-tracking"
"ssp119",1888,"Tgav",-0.0772394585808487,"degC","land-tracking"
"ssp119",1889,"Tgav",-0.0455445736813505,"degC","land-tracking"
"ssp119",1890,"Tgav",-0.0387458434388139,"degC","land-tracking"
"ssp119",1891,"Tgav",-0.0449346084813555,"degC","land-tracking"
"ssp119",1892,"Tgav",-0.0302512953829141,"degC","land-tracking"
"ssp119",1893,"Tgav",-0.00382310178024017,"degC","land-tracking"
"ssp119",1894,"Tgav",0.0177148703510739,"degC","land-tracking"
"ssp119",1895,"Tgav",0.0323926363010074,"degC","land-tracking"
"ssp119",1896,"Tgav",0.0417427592214115,"degC","land-tracking"
"ssp119",1897,"Tgav",0.0474522263786611,"degC","land-tracking"
"ssp119",1898,"Tgav",0.0516268002258845,"degC","land-tracking"
"ssp119",1899,"Tgav",0.0533470024292911,"degC","land-tracking"
"ssp119",1900,"Tgav",0.0544949021317412,"degC","land-tracking"
"ssp119",1901,"Tgav",0.0554850792461516,"degC","land-tracking"
"ssp119",1902,"Tgav",0.0365938897103784,"degC","land-tracking"
"ssp119",1903,"Tgav",-0.0391036514633875,"degC","land-tracking"
"ssp119",1904,"Tgav",-0.0584793143363185,"degC","land-tracking"
"ssp119",1905,"Tgav",-0.0376178191583233,"degC","land-tracking"
"ssp119",1906,"Tgav",-0.0101939074107874,"degC","land-tracking"
"ssp119",1907,"Tgav",-0.0080356260014233,"degC","land-tracking"
"ssp119",1908,"Tgav",0.00283071075189881,"degC","land-tracking"
"ssp119",1909,"Tgav",0.0163843679437869,"degC","land-tracking"
"ssp119",1910,"Tgav",0.0245289042309569,"degC","land-tracking"
"ssp119",1911,"Tgav",0.0301091687994652,"degC","land-tracking"
"ssp119",1912,"Tgav",-0.0165194263692523,"degC","land-tracking"
"ssp119",1913,"Tgav",-0.0487515740460351,"degC","land-tracking"
"ssp119",1914,"Tgav",-0.0412504220545894,"degC","land-tracking"
"ssp119",1915,"Tgav",-0.0145249390463495,"degC","land-tracking"
"ssp119",1916,"Tgav",0.00902602270708419,"degC","land-tracking"
"ssp119",1917,"Tgav",0.0268730363356176,"degC","land-tracking"
"ssp119",1918,"Tgav",0.0409161049898021,"degC","land-tracking"
"ssp119",1919,"Tgav",0.053274352631529,"degC","land-tracking"
"ssp119",1920,"Tgav",0.0585407908511878,"degC","land-tracking"
"ssp119",1921,"Tgav",0.0661391612686112,"degC","land-tracking"
"ssp119",1922,"Tgav",0.0590361762336076,"degC","land-tracking"
"ssp119",1923,"Tgav",0.0541085313151172,"degC","land-tracking"
"ssp119",1924,"Tgav",0.0598666946999691,"degC","land-tracking"
"ssp119",1925,"Tgav",0.0675657033171435,"degC","land-tracking"
"ssp119",1926,"Tgav",0.076456808517375,"degC","land-tracking"
"ssp119",1927,"Tgav",0.0841971206682231,"degC","land-tracking"
"ssp119",1928,"Tgav",0.0861585986851212,"degC","land-tracking"
"ssp119",1929,"Tgav",0.0689724687471177,"degC","land-tracking"
"ssp119",1930,"Tgav",0.0768291982702139,"degC","land-tracking"
"ssp119",1931,"Tgav",0.0890215457464635,"degC","land-tracking"
"ssp119",1932,"Tgav",0.0842126318125393,"degC","land-tracking"
"ssp119",1933,"Tgav",0.0907751863468901,"degC","land-tracking"
"ssp119",1934,"Tgav",0.098874528010076,"degC","land-tracking"
"ssp119",1935,"Tgav",0.106041436406659,"degC","land-tracking"
"ssp119",1936,"Tgav",0.114743642677996,"degC","land-tracking"
"ssp119",1937,"Tgav",0.120761331962482,"degC","land-tracking"
"ssp119",1938,"Tgav",0.128176456471521,"degC","land-tracking"
"ssp119",1939,"Tgav",0.132126900832279,"degC","land-tracking"
"ssp119",1940,"Tgav",0.131783042601631,"degC","land-tracking"
"ssp119",1941,"Tgav",0.130087910102851,"degC","land-tracking"
"ssp119",1942,"Tgav",0.127027807329169,"degC","land-tracking"
"ssp119",1943,"Tgav",0.12419883675022,"degC","land-tracking"
"ssp119",1944,"Tgav",0.124549689693641,"degC","land-tracking"
"ssp119",1945,"Tgav",0.134002632596634,"degC","land-tracking"
"ssp119",1946,"Tgav",0.145200457354091,"degC","land-tracking"
"ssp119",1947,"Tgav",0.154600552982078,"degC","land-tracking"
"ssp119",1948,"Tgav",0.162439356729718,"degC","land-tracking"
"ssp119",1949,"Tgav",0.169152360028944,"degC","land-tracking"
"ssp119",1950,"Tgav",0.168215493731129,"degC","land-tracking"
"ssp119",1951,"Tgav",0.164782897569462,"degC","land-tracking"
"ssp119",1952,"Tgav",0.162686541933763,"degC","land-tracking"
"ssp119",1953,"Tgav",0.160759640852927,"degC","land-tracking"
"ssp119",1954,"Tgav",0.16118046006636,"degC","land-tracking"
"ssp119",1955,"Tgav",0.162370612401753,"degC","land-tracking"
"ssp119",1956,"Tgav",0.166435831248522,"degC","land-tracking"
"ssp119",1957,"Tgav",0.173683601888244,"degC","land-tracking"
"ssp119",1958,"Tgav",0.183527619769969,"degC","land-tracking"
"ssp119",1959,"Tgav",0.188532572871308,"degC","land-tracking"
"ssp119",1960,"Tgav",0.190917486458379,"degC","land-tracking"
"ssp119",1961,"Tgav",0.180799707420605,"degC","land-tracking"
"ssp119",1962,"Tgav",0.155660466658418,"degC","land-tracking"
"ssp119",1963,"Tgav",0.0572162452850606,"degC","land-tracking"
"ssp119",1964,"Tgav",0.000811805806260231,"degC","land-tracking"
"ssp119",1965,"Tgav",-0.00806191182608007,"degC","land-tracking"
"ssp119",1966,"Tgav",0.0294974531451953,"degC","land-tracking"
"ssp119",1967,"Tgav",0.042136063878643,"degC","land-tracking"
"ssp119",1968,"Tgav",0.06017895426129,"degC","land-tracking"
"ssp119",1969,"Tgav",0.0844517856365488,"degC","land-tracking"
"ssp119",1970,"Tgav",0.101819246656375,"degC","land-tracking"
"ssp119",1971,"Tgav",0.103731743381001,"degC","land-tracking"
"ssp119",1972,"Tgav",0.114483001332375,"degC","land-tracking"
"ssp119",1973,"Tgav",0.135520146009456,"degC","land-tracking"
"ssp119",1974,"Tgav",0.144728517283598,"degC","land-tracking"
"ssp119",1975,"Tgav",0.135517521115362,"degC","land-tracking"
"ssp119",1976,"Tgav",0.149654790823578,"degC","land-tracking"
"ssp119",1977,"Tgav",0.177065159223158,"degC","land-tracking"
"ssp119",1978,"Tgav",0.209006542906684,"degC","land-tracking"
"ssp119",1979,"Tgav",0.238641666697308,"degC","land-tracking"
"ssp119",1980,"Tgav",0.260744794310825,"degC","land-tracking"
"ssp119",1981,"Tgav",0.281883767097142,"degC","land-tracking"
"ssp119",1982,"Tgav",0.268142741389978,"degC","land-tracking"
"ssp119",1983,"Tgav",0.224131733376435,"degC","land-tracking"
"ssp119",1984,"Tgav",0.229012603573032,"degC","land-tracking"
"ssp119",1985,"Tgav",0.262935388836312,"degC","land-tracking"
"ssp119",1986,"Tgav",0.294471303429456,"degC","land-tracking"
"ssp119",1987,"Tgav",0.327443676857185,"degC","land-tracking"
"ssp119",1988,"Tgav",0.366548546815132,"degC","land-tracking"
"ssp119",1989,"Tgav",0.410743593849364,"degC","land-tracking"
"ssp119",1990,"Tgav",0.447819260990243,"degC","land-tracking"
"ssp119",1991,"Tgav",0.413625132933353,"degC","land-tracking"
"ssp119",1992,"Tgav",0.28984056945816,"degC","land-tracking"
"ssp119",1993,"Tgav",0.277887046883462,"degC","land-tracking"
"ssp119",1994,"Tgav",0.339863783307996,"degC","land-tracking"
"ssp119",1995,"Tgav",0.41197762982202,"degC","land-tracking"
"ssp119",1996,"Tgav",0.474317315534752,"degC","land-tracking"
"ssp119",1997,"Tgav",0.518464477405203,"degC","land-tracking"
"ssp119",1998,"Tgav",0.561762473984604,"degC","land-tracking"
"ssp119",1999,"Tgav",0.613333952495477,"degC","land-tracking"
"ssp119",2000,"Tgav",0.662057038069023,"degC","land-tracking"
"ssp119",2001,"Tgav",0.702065462750626,"degC","land-tracking"
"ssp119",2002,"Tgav",0.732552217719038,"degC","land-tracking"
"ssp119",2003,"Tgav",0.751226506818448,"degC","land-tracking"
"ssp119",2004,"Tgav",0.770548687456801,"degC","land-tracking"
"ssp119",2005,"Tgav",0.784890805104831,"degC","land-tracking"
"ssp119",2006,"Tgav",0.797386430007061,"degC","land-tracking"
"ssp119",2007,"Tgav",0.814448567189698,"degC","land-tracking"
"ssp119",2008,"Tgav",0.837688097658324,"degC","land-tracking"
"ssp119",2009,"Tgav",0.861377408042196,"degC","land-tracking"
"ssp119",2010,"Tgav",0.88912663902267,"degC","land-tracking"
"ssp119",2011,"Tgav",0.91710814137346,"degC","land-tracking"
"ssp119",2012,"Tgav",0.945985880060174,"degC","land-tracking"
"ssp119",2013,"Tgav",0.979616020674748,"degC","land-tracking"
"ssp119",2014,"Tgav",1.00833810041274,"degC","land-tracking"
"ssp119",2015,"Tgav",1.04313175501629,"degC","land-tracking"
"ssp119",2016,"Tgav",1.07507321316243,"degC","land-tracking"
"ssp119",2017,"Tgav",1.10586429361582,"degC","land-tracking"
"ssp119",2018,"Tgav",1.13627321991258,"degC","land-tracking"
"ssp119",2019,"Tgav",1.16642269977919,"degC","land-tracking"
"ssp119",2020,"Tgav",1.19661520735001,"degC","land-tracking"
"ssp119",2021,"Tgav",1.22862000119332,"degC","land-tracking"
"ssp119",2022,"Tgav",1.26212676632455,"degC","land-tracking"
"ssp119",2023,"Tgav",1.29481990306521,"degC","land-tracking"
"ssp119",2024,"Tgav",1.32520097303387,"degC","land-tracking"
"ssp119",2025,"Tgav",1.35199573227683,"degC","land-tracking"
"ssp119",2026,"Tgav",1.37545705646346,"degC","land-tracking"
"ssp119",2027,"Tgav",1.39609232805388,"degC","land-tracking"
"ssp119",2028,"Tgav",1.41559606434373,"degC","land-tracking"
"ssp119",2029,"Tgav",1.43342290085674,"degC","land-tracking"
"ssp119",2030,"Tgav",1.45021775964219,"degC","land-tracking"
"ssp119",2031,"Tgav",1.46407848412254,"degC","land-tracking"
"ssp119",2032,"Tgav",1.47628589578474,"degC","land-tracking"
"ssp119",2033,"Tgav",1.48893342103032,"degC","land-tracking"
"ssp119",2034,"Tgav",1.50326967179123,"degC","land-tracking"
"ssp119",2035,"Tgav",1.51582838194918,"degC","land-tracking"
"ssp119",2036,"Tgav",1.52764051688062,"degC","land-tracking"
"ssp119",2037,"Tgav",1.53595602016917,"degC","land-tracking"
"ssp119",2038,"Tgav",1.54263581915861,"degC","land-tracking"
"ssp119",2039,"Tgav",1.54606955373228,"degC","land-tracking"
"ssp119",2040,"Tgav",1.54678523674937,"degC","land-tracking"
"ssp119",2041,"Tgav",1.54537652001815,"degC","land-tracking"
"ssp119",2042,"Tgav",1.54347426961457,"degC","land-tracking"
"ssp119",2043,"Tgav",1.5418577019114,"degC","land-tracking"
"ssp119",2044,"Tgav",1.54114728688017,"degC","land-tracking"
"ssp119",2045,"Tgav",1.54305043340969,"degC","land-tracking"
"ssp119",2046,"Tgav",1.54591804222739,"degC","land-tracking"
"ssp119",2047,"Tgav",1.54949330168688,"degC","land-tracking"
"ssp119",2048,"Tgav",1.55142977124911,"degC","land-tracking"
"ssp119",2049,"Tgav",1.5497627430116,"degC","land-tracking"
"ssp119",2050,"Tgav",1.54419408048026,"degC","land-tracking"
"ssp119",2051,"Tgav",1.53711530325872,"degC","land-tracking"
"ssp119",2052,"Tgav",1.52915605216013,"degC","land-tracking"
"ssp119",2053,"Tgav",1.52083663753498,"degC","land-tracking"
"ssp119",2054,"Tgav",1.51354495151251,"degC","land-tracking"
"ssp119",2055,"Tgav",1.50850996844448,"degC","land-tracking"
"ssp119",2056,"Tgav",1.5056115510535,"degC","land-tracking"
"ssp119",2057,"Tgav",1.50208374221734,"degC","land-tracking"
"ssp119",2058,"Tgav",1.49817586293788,"degC","land-tracking"
"ssp119",2059,"Tgav",1.49400582213305,"degC","land-tracking"
"ssp119",2060,"Tgav",1.48750987568472,"degC","land-tracking"
"ssp119",2061,"Tgav",1.47950599675294,"degC","land-tracking"
"ssp119",2062,"Tgav",1.47075449909371,"degC","land-tracking"
"ssp119",2063,"Tgav",1.46228032143231,"degC","land-tracking"
"ssp119",2064,"Tgav",1.45432453267049,"degC","land-tracking"
"ssp119",2065,"Tgav",1.44743434532456,"degC","land-tracking"
"ssp119",2066,"Tgav",1.44327191765467,"degC","land-tracking"
"ssp119",2067,"Tgav",1.44101114737764,"degC","land-tracking"
"ssp119",2068,"Tgav",1.43910005596858,"degC","land-tracking"
"ssp119",2069,"Tgav",1.43566801605086,"degC","land-tracking"
"ssp119",2070,"Tgav",1.43015197220569,"degC","land-tracking"
"ssp119",2071,"Tgav",1.4226497319654,"degC","land-tracking"
"ssp119",2072,"Tgav",1.414669885477,"degC","land-tracking"
"ssp119",2073,"Tgav",1.40665698732228,"degC","land-tracking"
"ssp119",2074,"Tgav",1.3982442394352,"degC","land-tracking"
"ssp119",2075,"Tgav",1.39004784921927,"degC","land-tracking"
"ssp119",2076,"Tgav",1.3820286698799,"degC","land-tracking"
"ssp119",2077,"Tgav",1.37505237563497,"degC","land-tracking"
"ssp119",2078,"Tgav",1.36990382489841,"degC","land-tracking"
"ssp119",2079,"Tgav",1.36628229460497,"degC","land-tracking"
"ssp119",2080,"Tgav",1.36327179460295,"degC","land-tracking"
"ssp119",2081,"Tgav",1.35961216331266,"degC","land-tracking"
"ssp119",2082,"Tgav",1.355169307611,"degC","land-tracking"
"ssp119",2083,"Tgav",1.34902440532129,"degC","land-tracking"
"ssp119",2084,"Tgav",1.34219538809454,"degC","land-tracking"
"ssp119",2085,"Tgav",1.3336466938939,"degC","land-tracking"
"ssp119",2086,"Tgav",1.3244901970866,"degC","land-tracking"
"ssp119",2087,"Tgav",1.31589707265543,"degC","land-tracking"
"ssp119",2088,"Tgav",1.30796564180846,"degC","land-tracking"
"ssp119",2089,"Tgav",1.30175816832952,"degC","land-tracking"
"ssp119",2090,"Tgav",1.29785413755855,"degC","land-tracking"
"ssp119",2091,"Tgav",1.29516744766324,"degC","land-tracking"
"ssp119",2092,"Tgav",1.29383635295455,"degC","land-tracking"
"ssp119",2093,"Tgav",1.29035795246761,"degC","land-tracking"
"ssp119",2094,"Tgav",1.28402790805085,"degC","land-tracking"
"ssp119",2095,"Tgav",1.27600583273511,"degC","land-tracking"
"ssp119",2096,"Tgav",1.26654271257036,"degC","land-tracking"
"ssp119",2097,"Tgav",1.25711167213878,"degC","land-tracking"
"ssp119",2098,"Tgav",1.2477966393575,"degC","land-tracking"
"ssp119",2099,"Tgav",1.2398552940359,"degC","land-tracking"
"ssp119",2100,"Tgav",1.23406597045802,"degC","land-tracking"
"ssp119",1850,"Tgav_land",0.00480079178092134,"degC","land-tracking"
"ssp119",1851,"Tgav_land",0.017817699255173,"degC","land-tracking"
"ssp119",1852,"Tgav_land",0.0273427492474288,"degC","land-tracking"
"ssp119",1853,"Tgav_land",-0.00217809540718784,"degC","land-tracking"
"ssp119",1854,"Tgav_land",-0.0211118733316329,"degC","land-tracking"
"ssp119",1855,"Tgav_land",-0.0012800601272238,"degC","land-tracking"
"ssp119",1856,"Tgav_land",0.00632631661146697,"degC","land-tracking"
"ssp119",1857,"Tgav_land",-0.0240566506755341,"degC","land-tracking"
"ssp119",1858,"Tgav_land",-0.00188492941773524,"degC","land-tracking"
"ssp119",1859,"Tgav_land",0.0219962000461714,"degC","land-tracking"
"ssp119",1860,"Tgav_land",0.0398996292587606,"degC","land-tracking"
"ssp119",1861,"Tgav_land",0.0353533648014338,"degC","land-tracking"
"ssp119",1862,"Tgav_land",-0.122791957438121,"degC","land-tracking"
"ssp119",1863,"Tgav_land",-0.102574860277522,"degC","land-tracking"
"ssp119",1864,"Tgav_land",-0.047530357816339,"degC","land-tracking"
"ssp119",1865,"Tgav_land",-0.0109753956752968,"degC","land-tracking"
"ssp119",1866,"Tgav_land",0.0139567226367581,"degC","land-tracking"
"ssp119",1867,"Tgav_land",0.0288267322567435,"degC","land-tracking"
"ssp119",1868,"Tgav_land",0.0409097945248174,"degC","land-tracking"
"ssp119",1869,"Tgav_land",0.0545869105485779,"degC","land-tracking"
"ssp119",1870,"Tgav_land",0.0629925825660964,"degC","land-tracking"
"ssp119",1871,"Tgav_land",0.0736593582797567,"degC","land-tracking"
"ssp119",1872,"Tgav_land",0.0793744175028131,"degC","land-tracking"
"ssp119",1873,"Tgav_land",0.0343053854462367,"degC","land-tracking"
"ssp119",1874,"Tgav_land",0.0474928056182688,"degC","land-tracking"
"ssp119",1875,"Tgav_land",0.050964467241833,"degC","land-tracking"
"ssp119",1876,"Tgav_land",0.0532801613942748,"degC","land-tracking"
"ssp119",1877,"Tgav_land",0.0631497768228079,"degC","land-tracking"
"ssp119",1878,"Tgav_land",0.0702542378604856,"degC","land-tracking"
"ssp119",1879,"Tgav_land",0.0743772464855626,"degC","land-tracking"
"ssp119",1880,"Tgav_land",0.0707751926775357,"degC","land-tracking"
"ssp119",1881,"Tgav_land",0.0752527139936985,"degC","land-tracking"
"ssp119",1882,"Tgav_land",0.0870891470781317,"degC","land-tracking"
"ssp119",1883,"Tgav_land",-0.0463816175281885,"degC","land-tracking"
"ssp119",1884,"Tgav_land",-0.374015851628126,"degC","land-tracking"
"ssp119",1885,"Tgav_land",-0.265010799562555,"degC","land-tracking"
"ssp119",1886,"Tgav_land",-0.15758737035853,"degC","land-tracking"
"ssp119",1887,"Tgav_land",-0.110057848460507,"degC","land-tracking"
"ssp119",1888,"Tgav_land",-0.0554383391932828,"degC","land-tracking"
"ssp119",1889,"Tgav_land",-0.0169391701342601,"degC","land-tracking"
"ssp119",1890,"Tgav_land",-0.0310842691249951,"degC","land-tracking"
"ssp119",1891,"Tgav_land",-0.0506730709326658,"degC","land-tracking"
"ssp119",1892,"Tgav_land",-0.0124466061212393,"degC","land-tracking"
"ssp119",1893,"Tgav_land",0.0307131400695696,"degC","land-tracking"
"ssp119",1894,"Tgav_land",0.0534574275014315,"degC","land-tracking"
"ssp119",1895,"Tgav_land",0.0658052619508034,"degC","land-tracking"
"ssp119",1896,"Tgav_land",0.0718353926932352,"degC","land-tracking"
"ssp119",1897,"Tgav_land",0.0743623395788133,"degC","land-tracking"
"ssp119",1898,"Tgav_land",0.0768399648915817,"degC","land-tracking"
"ssp119",1899,"Tgav_land",0.0752765125631059,"degC","land-tracking"
"ssp119",1900,"Tgav_land",0.0750723373501424,"degC","land-tracking"
"ssp119",1901,"Tgav_land",0.075068912851654,"degC","land-tracking"
"ssp119",1902,"Tgav_land",0.0304276397058988,"degC","land-tracking"
"ssp119",1903,"Tgav_land",-0.122218651273889,"degC","land-tracking"
"ssp119",1904,"Tgav_land",-0.090747270289855,"degC","land-tracking"
"ssp119",1905,"Tgav_land",-0.0299554379830379,"degC","land-tracking"
"ssp119",1906,"Tgav_land",0.013309995069976,"degC","land-tracking"
"ssp119",1907,"Tgav_land",-0.00570235934840963,"degC","land-tracking"
"ssp119",1908,"Tgav_land",0.0193105695655716,"degC","land-tracking"
"ssp119",1909,"Tgav_land",0.0380162432525424,"degC","land-tracking"
"ssp119",1910,"Tgav_land",0.0433185807800654,"degC","land-tracking"
"ssp119",1911,"Tgav_land",0.0480278927640278,"degC","land-tracking"
"ssp119",1912,"Tgav_land",-0.0635699395778927,"degC","land-tracking"
"ssp119",1913,"Tgav_land",-0.0890668015166852,"degC","land-tracking"
"ssp119",1914,"Tgav_land",-0.0440821984063839,"degC","land-tracking"
"ssp119",1915,"Tgav_land",0.00805555416851922,"degC","land-tracking"
"ssp119",1916,"Tgav_land",0.0369312185297404,"degC","land-tracking"
"ssp119",1917,"Tgav_land",0.0560959128114232,"degC","land-tracking"
"ssp119",1918,"Tgav_land",0.0707191656449625,"degC","land-tracking"
"ssp119",1919,"Tgav_land",0.084430428267427,"degC","land-tracking"
"ssp119",1920,"Tgav_land",0.0833555062977385,"degC","land-tracking"
"ssp119",1921,"Tgav_land",0.0946912201335891,"degC","land-tracking"
"ssp119",1922,"Tgav_land",0.0697141108883557,"degC","land-tracking"
"ssp119",1923,"Tgav_land",0.0653442078652878,"degC","land-tracking"
"ssp119",1924,"Tgav_land",0.0815182412920149,"degC","land-tracking"
"ssp119",1925,"Tgav_land",0.0922116485487996,"degC","land-tracking"
"ssp119",1926,"Tgav_land",0.104704814223779,"degC","land-tracking"
"ssp119",1927,"Tgav_land",0.113095026605781,"degC","land-tracking"
"ssp119",1928,"Tgav_land",0.109516383774397,"degC","land-tracking"
"ssp119",1929,"Tgav_land",0.068257019944806,"degC","land-tracking"
"ssp119",1930,"Tgav_land",0.102790326778178,"degC","land-tracking"
"ssp119",1931,"Tgav_land",0.11996554573949,"degC","land-tracking"
"ssp119",1932,"Tgav_land",0.0977043986426946,"degC","land-tracking"
"ssp119",1933,"Tgav_land",0.117928010555797,"degC","land-tracking"
"ssp119",1934,"Tgav_land",0.128047602426444,"degC","land-tracking"
"ssp119",1935,"Tgav_land",0.136303579679227,"degC","land-tracking"
"ssp119",1936,"Tgav_land",0.148588362628982,"degC","land-tracking"
"ssp119",1937,"Tgav_land",0.152997717846084,"degC","land-tracking"
"ssp119",1938,"Tgav_land",0.163413743914078,"degC","land-tracking"
"ssp119",1939,"Tgav_land",0.16415792539615,"degC","land-tracking"
"ssp119",1940,"Tgav_land",0.158960402780069,"degC","land-tracking"
"ssp119",1941,"Tgav_land",0.154703257737196,"degC","land-tracking"
"ssp119",1942,"Tgav_land",0.148534079262278,"degC","land-tracking"
"ssp119",1943,"Tgav_land",0.14445562679855,"degC","land-tracking"
"ssp119",1944,"Tgav_land",0.147400614783568,"degC","land-tracking"
"ssp119",1945,"Tgav_land",0.167893653322065,"degC","land-tracking"
"ssp119",1946,"Tgav_land",0.18336994819759,"degC","land-tracking"
"ssp119",1947,"Tgav_land",0.193704105089664,"degC","land-tracking"
"ssp119",1948,"Tgav_land",0.201969580705698,"degC","land-tracking"
"ssp119",1949,"Tgav_land",0.208862283288018,"degC","land-tracking"
"ssp119",1950,"Tgav_land",0.199393727880577,"degC","land-tracking"
"ssp119",1951,"Tgav_land",0.192032786191018,"degC","land-tracking"
"ssp119",1952,"Tgav_land",0.189592224644971,"degC","land-tracking"
"ssp119",1953,"Tgav_land",0.186384980553061,"degC","land-tracking"
"ssp119",1954,"Tgav_land",0.188713340088241,"degC","land-tracking"
"ssp119",1955,"Tgav_land",0.190461793273891,"degC","land-tracking"
"ssp119",1956,"Tgav_land",0.198222871811361,"degC","land-tracking"
"ssp119",1957,"Tgav_land",0.21022547116171,"degC","land-tracking"
"ssp119",1958,"Tgav_land",0.225060316848091,"degC","land-tracking"
"ssp119",1959,"Tgav_land",0.226384626406094,"degC","land-tracking"
"ssp119",1960,"Tgav_land",0.226740441249036,"degC","land-tracking"
"ssp119",1961,"Tgav_land",0.200793638832992,"degC","land-tracking"
"ssp119",1962,"Tgav_land",0.153618686758134,"degC","land-tracking"
"ssp119",1963,"Tgav_land",-0.0450203428956019,"degC","land-tracking"
"ssp119",1964,"Tgav_land",-0.0737820689322227,"degC","land-tracking"
"ssp119",1965,"Tgav_land",-0.0436561955734942,"degC","land-tracking"
"ssp119",1966,"Tgav_land",0.0514627795362428,"degC","land-tracking"
"ssp119",1967,"Tgav_land",0.0459837616975453,"degC","land-tracking"
"ssp119",1968,"Tgav_land",0.0804420083418699,"degC","land-tracking"
"ssp119",1969,"Tgav_land",0.117958805489692,"degC","land-tracking"
"ssp119",1970,"Tgav_land",0.13424686536498,"degC","land-tracking"
"ssp119",1971,"Tgav_land",0.122371554467834,"degC","land-tracking"
"ssp119",1972,"Tgav_land",0.144999506018117,"degC","land-tracking"
"ssp119",1973,"Tgav_land",0.180396427178547,"degC","land-tracking"
"ssp119",1974,"Tgav_land",0.179955908129461,"degC","land-tracking"
"ssp119",1975,"Tgav_land",0.150484359007846,"degC","land-tracking"
"ssp119",1976,"Tgav_land",0.191017333396627,"degC","land-tracking"
"ssp119",1977,"Tgav_land",0.236362959650768,"degC","land-tracking"
"ssp119",1978,"Tgav_land",0.281526891637203,"degC","land-tracking"
"ssp119",1979,"Tgav_land",0.316948326953784,"degC","land-tracking"
"ssp119",1980,"Tgav_land",0.337170418899026,"degC","land-tracking"
"ssp119",1981,"Tgav_land",0.362040890097139,"degC","land-tracking"
"ssp119",1982,"Tgav_land",0.307997742918572,"degC","land-tracking"
"ssp119",1983,"Tgav_land",0.221355622509354,"degC","land-tracking"
"ssp119",1984,"Tgav_land",0.273254826221299,"degC","land-tracking"
"ssp119",1985,"Tgav_land",0.339958886970514,"degC","land-tracking"
"ssp119",1986,"Tgav_land",0.378257095991912,"degC","land-tracking"
"ssp119",1987,"Tgav_land",0.422997186700546,"degC","land-tracking"
"ssp119",1988,"Tgav_land",0.478145471117111,"degC","land-tracking"
"ssp119",1989,"Tgav_land",0.53810119683129,"degC","land-tracking"
"ssp119",1990,"Tgav_land",0.576687984993746,"degC","land-tracking"
"ssp119",1991,"Tgav_land",0.461015188314289,"degC","land-tracking"
"ssp119",1992,"Tgav_land",0.214434672820874,"degC","land-tracking"
"ssp119",1993,"Tgav_land",0.306494496471471,"degC","land-tracking"
"ssp119",1994,"Tgav_land",0.446921483625405,"degC","land-tracking"
